,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses
334,A91329BU19GrBerxefmS2UhSyaQwuSL6c9uYA3HRMDjSdac,-SMwgCqzGr5j5-4e2Sp_Vpnz30YeQSfWNOi14oNR0xbcwdA,711P75wQZoQ9pvUgpilJq7aL4LGbALNyNDo_Y41B2v-glWPv-FjCF71ao1Sulh5156i0IlcSCu_xTg,Lyrokun,4659,1683741799972,883,821,I,426,396
335,n0AqUFM59YB7_D-XONLlX9QmlhV1iE8Gzu4_8PGsEkYlbpI,q_1mX1Cgm5r4yJos6s62LKuu4yoHYP8TAlKNIM9VMhij-sI,qVzJzuhNzex6-MPatWwW-PueJNcPuZXFTwcuk2SQwD5Z0rRIlBftyD9ScQuGToOf2NZkySTTnURZog,Lonely5,5744,1683741472030,803,821,I,346,317
336,ClKdITGac2DeM9WdUTT8HS7BWqmLMn5HL8MadMgxQYtiTnU,szYBNo22-1qedb1KpI9vm2lV4ve3ezF9D9PISuZp_jm1MAo,Z7NUdZU4Pe7liFJ-BKs6U22hBa9zQRN_Jalq25RovrPdXW3uH3lffop4SBJsWR_MR_kne5O-wHDSqQ,sbsk jungle,5528,1683371449000,618,820,I,396,372
337,Xrnp3HtPP4EjZ-0dVJnR99ug3vnx4zoy5XfPSF0_wxCrQHM,hZbMiHrQOeJLVVg5tD8o4NZ_rte1YqIVxGxiO0FfBA_S9g,uMyeUgJlL48mBWQZ56_wBVPkyqd2haTPMdjV8OlPg48pxI3S5tM2RiLLJOJqodvas8Ozwy0FKxlk1A,Odoamne,764,1683730457322,496,820,I,158,138
338,-8rBBIHHZg0COJxzvcIjOV4wqRFDlbP0wpBpTHvXKC_GMms,y3RZqM0_jXSfaQr_ahjfgpVrb2iuug3M7_v80AmFz1RGKg,j1RbvXQ0pg3K0tQmn-T6pFaPn2I6n90gXUqnwEOWRD6GKzBjz8H4IMnWfS0eSio-7yUIEUqJ4VGhpw,Antic Kalessyn ,4057,1683740951049,300,819,I,152,127
339,p7jF9WhN7e9-0vGulg5VKF_VNayruSh6ZjiskF0ymb89MCZeHDL7MnGZXw,fCklzYxPlxMCt9sZszImtFbm_rEgoSPrC16lDePosanDJP2RsPGAF-pe,-UmOkPjt1u8miPQWYOSN2UN2JY31oqb7Qcjd-TyLmwUY3MV1BxUE_jsTZl5n-RfTRzQ3dJ4pAxcBKQ,Bin Slayer,5736,1683743906848,128,819,I,226,187
340,mnrarOmBVTJKVTKGS02kbLpGjx7zPJVeA_l4sPwdjSh2-_w,OwrR6YUp8h9vJLcLi1nx0Y046T-opK413I9McQX6HPYUOns,JOaqpU0h0-HZ5D3w5sqHyrwqCDRfUV7LfdLZlLhmVdwCcJkjcQY9x9ZP_TAysoFlmuRvxAPqTZN4ow,Suren y Tanya,5414,1683740107832,330,818,I,195,165
341,4AeNVG3wDg54heXIvUmMZAM7tWTuUhSHDEMOO2VAKdiKrG69,DgtM79xbNSnMNdZLBvyYnYnBzPaZHDZhcqIMrL3cqD1KY_0,mVLoAi_dpOE95Zuo5HC2XghRzPAWZaqv4FZrIVP4LMm8AoSyS8t9umyZ2pVEi0F8S_PxlY_v9wuqBw,Never Grow Up,5253,1683742716672,434,818,I,183,156
342,Eudcr1ozQL5E8vRjKSBqc9eSPsgoTVvuZbCSpicvNchV8Sd9WRf2Q5Hs1Q,vQtjAeB_byVjdMPUU_SCNcLewNySj33WF2VxUmwI-FIUpfyId4v_c2T9,9mM3mj2zt6FoUXVJDato9Uph-UbGsRYcg4zkXNpSNYLXmWDAFI9O1tFbE1U6stdjcdMLEYsO4x5zKw,Ginz,4866,1683731856321,418,818,I,489,451
343,7prwTmi9yt8RT55cxIzP-epr_uBNhn5NH9tkelmY0LHbOitW,G1R3Boj1R0ZZ81mJqsWlU1AKpLAGG33fdxY3yDVGQhkVtAG7PBjAWBAT,0R7QGU-XlqRWJKb5RTfLjA-ohNOAAulzZ8dMgcXk6J-yNq5sctxgGajWeUTGsQJodQDGiXA-9ZTt1w,Fressko,5500,1683740193671,618,817,I,297,266
344,VCpQbgRI8eLF-hgKZp0tQ1fR5HJxkPTzVZDXTfWHcUwwIec,N3WT5p2wNkm344dGl805y-NS7mLXYFkzN7C0sSipg3TQZQ,vRJRvrb86nSiewcTqjHKH5t3eVXyUgXJgt09SFybyu4dvaDEc7y8fmfNjEId9nIH4TBNEkM2toHzqQ,Kobbe,987,1683669011512,546,817,I,157,133
345,nYtybVJOHqESHj_GjhgOxX9qctFmCuUglejyk97IMfG1hGqj,tnyUNeeWNq3i58QKQaXJArIw-y7hnxZNJ5pxO4SmIpgDdeW2CJpVRboc,Pq81D6uQCzq7vFB8tptq7ssrzd18eGHJVaxyLQk5C52VbnDbx6gi44Z2KOkfaqZIJO4fqdxtO9rjoQ,Kaizen Mentality,5497,1683640504000,185,816,I,279,242
346,gIwKbc-f2Go5DsScaepKVrx9QWqym_IcGy3KRTbLjrotW4c,KGOfjCZ5l-AVU8Cyb31smpjWInSHMkjSsk737mwuWe__MGc,dj4s8N2fpyhUFzHQ2PdOqUoIwZOHmEZSm5f0sHKl5ypG61DkYNt-7UNW9Cl_LKS3HapOppUoSVTlTA,Bίlly Butcher,3150,1683742030624,802,816,I,311,288
347,eRaLLsMS5lgLzj_fJbS9iyPUifrqMOfEUBF0weFnejS0D7u8HaXFm2yhzQ,7wLTUpT-dHLSR621Xpz4sWDKNeWoOXlO1p5oO8oTjr3Np38TnzNbJQDD,cCXMzNjyZ8OSeqjeTBx7lIAXDFhnUOuHEw8Xbb9RH655ORNfBQqq7BI8Q1XofP30xGk2F-1sNvYM6Q,8282833113,2074,1683632000000,62,816,I,132,101
348,nkgdByCfy-HU1JN8DUrFZyTPkRAOuukbLCp9qjLaBEC1LUv0,5b4dLJI_PID2o1mR0kdVnIWr9y2olVnq_BRCJdFOqC84rjTgCetFkdIu,kEcbetUO2iXk9sER5480JCSqu5Z2HSp70qmiaSqwviX3xn3ShcWn_obegjQvEAsJ_v_uunUrWcAAPQ,dykxz,7,1683743298802,372,816,I,265,252
349,x2vg8PzaSkUnhcL6fmHvF58_EXSv72-RnW43197cRGIT96t8PztOORf6jA,CnBy68a-iInPEItkMjQoEaYW1cZCTaonrSGvzgFFUKtgvb-Gj1FTeW_G,OIYE3ywlC6TCOYisY4HLcTiCiLBo8KXm1MX2a219QpRafNFS5xwYYt5_RiBf00vk92v3q1T6mkg6Mg,CHAKIB NO CHAT ,7,1683742369850,46,815,I,107,51
350,M8p1wS4J2EohS90yZFTZZ_HWDhdkvRB61htSEiC6zL7HKfjLxvFHu4M8eA,xFOcTaA-i-XOmxdaFIrEWZ2VEDbG9YwFPcc9H2rw1R8Eh_IxjTHhbchA,U9bGxxRvBZTq4u7WKNSDnhAp-umDRUh4gMkUA7j3uHyd1dkluxrbWfAG__8hU27pdPyDw987b54UMQ,Bagdiamond,4534,1683742716672,168,815,I,255,221
351,_-2tdYWBI09y4d-h2JqzruZQCJs3SUVsw76fVpJstxwJBaSoOwDsSD7w9Q,ZGaC0Rv14gknvi2gjIn0bcKZDw1XvaJFVRFHEeJggYZuPT9_cALbI921,juVSiRRK1o7NHk7dLwlUHXHyytS7W99zzIWmGbgYytac-Kqy2mkeq_3S2kZ7i7-91IBy5ZJ-MlyBjQ,Seni Seviyordum,7,1683625107000,74,815,I,225,184
352,tvSxhuSuzd6OGpo3W5Z_EUTIcRKeNc2E5Sw1vCjYCUMH374,DXGVWUZLBwav6WDzV40IAFf517mFrQwzt1ONodlxvodeaw,6DOHTpYwEDi8_uKKCCclGYgNKR33MSxGm45TClA8xoE51avKhF7ZMPy81N0NDI4hr0EaPfCrM5X3pQ,swr99,3367,1683738791045,366,814,I,408,375
353,BAbpter_hzbuEKksVn1nfdaJLTER9AiI71gdqmcd0RSd5q0,xPxg88ge9cI13rvuvkADhIiN_oPUaoy7Cin_wFDP-Asni9o,8vIgV4VaD7bXcuZrK4XhgahhSIiX6psTZrmPz72dl4PnxdQb5cmTccj9XquzqXphlyNG3ebGE-xKTQ,RIPPED LOL TV,23,1683743785437,85,814,I,167,120
354,WButXcFb3nBBE2JQrDrUUwXCJa0ss1Lp7vCfVQasFmba_bY,UJXWhPN5NpTHuVXzPcVibDOHiD1I5GS5Ov8UnnXJHQv4rg,w_Fe5hnBufYGd2v6hpHjDMw0_LfXgR0lebYclHG98DClBJdZpwLUHMdXhFx91KIN05HVcP5S6PmrEA,Antic Filou,4295,1683491178000,653,813,I,216,188
355,u1Tp15aBxYMU3llf44EvEFZlJyX-r7hSr6RqSMNPeTl6cLt6,ZOSPjwyUzfc6tiykY1rZNtOC2FM79AXHyBo4u0d2f3ZbIrFbrp-nLNyo,4MCZD5DMuFIEYVXbCbjqxmMFtRnPmi6MMkHdGMAGFdtNXC34wH3JSVrqe9MF8aE-lTiZwbPqS1IVbA,late night drive,5372,1683742584723,698,813,I,220,196
356,RXSkHhKFhKcHjziuzOJQdbYCG0frHVwiUyH_FgYhHwLn-IGW,o3kIXYV7PhxhxId8Sl5TDAUH-mutSl5UUr6QRMZKThxEzJ4,j9Qm-mSuIaRQXtv_V8Pyq_QRHUPFy6gqoVzLRjMrcj3PRYP_HOaqm8N4vgpg5FrEFirytkIw70epVw,lothen 2115,977,1683718175431,739,813,I,303,279
357,rZBuoXa1Y4XBgKI_LHtp-6_X7CVAVp946N1xfi9S8ANu,BOPa2R3y1ehqFHn28dZn59UZGybyCxdtc9zB8TEsRgI,LcCau57yeKmclWihkIeWt6ijViHecgIbShfJhUiDZ8u9Y_9kKwCF5pdKyogeq7YwQmHIQlY15Ty67A,babi fanboy,4960,1683638434000,667,813,I,143,117
358,8m_tfmhpT7YI0vyIZ_vVlhDNPW9q5kY156sOEMlIT1WjBgw,335tyd1annvJG-UvmDgJoxmvSphSmBCc1hKSZXkhn3fKXJU,O0IsdzS70CLZQ0YAFs9aGiCaGCHX8hUkrC3cDP_OVkvX-GDjNZhoureUWQPRLQhPVMF7tNv0zTyQ5Q,RLB Brother Luis,761,1683721190820,440,812,I,223,196
359,61CWnP9fiAuesllUtfXIZYp3sKeSjhzlQIH2YnvvbPChCNN5,7GTR3F5FAbahn9xwRy2Vr6CxeFFaWmhGgpDO2WiHRWN_UPc,fko4j7-RQE4waztaqVr9p-NmRs8zX8cAmHK7SoqdT-UA_5Vt6sVoZ3crwgOGKFYPCRHSgxdyUEWA3w,Hannover,4065,1683744403538,536,812,I,231,205
360,HUM6lEqyHpM1bQjNqP_FKbwxWxv8EuwmyYk8vKb1CF144JDH,Z4UBsUc8-6k5KH_DizBF2K2MjJZC3x7MKyXRWubsWtF9-KjZ1cgFy0bw,jygy-_bFKVUSl5i89zwFzD9PHew_n_1d4aXPJeGLsoe-nRS9meAvB36ElTde6MKTr9ml7O5h6Wej0Q,DONT GET C,4764,1683720385941,176,812,I,76,52
361,D3NXVMreqD2GCLc5IBGvEOsSXUiFxnJBVHD3v6-seXDoiQ4,RlArXwES34o1AsZO0ZnithkgVAJHJu36l9xmQLc0T_5nLow,R2amRrvq3G6YFDB6SuUbFAoi86yThd8S7PPzAG0nUvfyNeZGXwQEYbYf4hGcc07jYiraavjMvPirUA,HerraPanda,4656,1683294078000,529,811,I,169,130
362,oEDGItPvmQso_dfK4ircmWtNMujiivPdP0wqdirBiKXoQ9Ln,BcwoMq1qZRXn-XYflBRHhisy8GrdAqdyp48OBgOeLt6X5A8ba25UmcS6,lGvLY_xhXc6Bx5tohxCSpBcYDWOn--h7RoUbT_DJyiPfhT8zEY8b829xU012ebxBfvQmNTK1ro4XLQ,DIA SHC,4149,1683660970670,219,811,I,140,121
363,IOPOedp1dJvtIi26B2pWslMsQy2YHDA_HpD6kzqrt6CnyDKvc4LGnRAS6g,_-gjG6svajSu0unWAeR6N3sBRNbYZ0E1xtIl9zPjL2PhOQHLx7xRGgCN,7-o7PfEKiKaefiXYywMbZiYtpt3WzuEYxLMHuoUpx66GD5u5TXWCGGJr9HZJRLnRZLU0Wk4ccoTVfg,I HATE EUW SOLOQ,29,1683743195124,43,811,I,83,44
364,eR7Z5z0OhNp2MxUKasOR0_dmksE2CnYnJMddSpsVYlcYA8Q3wC7ZkE4B0A,PRfO0w4kiCBqsLNJFqwKMRly6FWEE_OaXErSA_FnP-NFV1fYhtOl2adw,eLdZ7hRw5YlPEpYShC9sdxomSPeUjzN7trrHV_OzFnRZZgJWdlOLxkXWmrQnJoQe0_ENseKj-_1Z9Q,lllllllllllllllp,5251,1683589423000,66,811,I,118,106
365,iKyKPuD3bsmFPttALgNYxk7id395O4TXDrNJH5APTeDtqew,_lo--185v1FMQ2L1x3IU-V8uPXvhlltD038zmMrF7xMo3A,mHwhNuXtAqspFAD93_mScEDtwrp225sCG0clsN4QOqAJYsT0CY-4S2FSYePP8CpFTZBy5xVPhHQE9g,Ulí,5168,1683743996678,629,810,I,371,340
366,Ugf3BEEMIwLU7l-8AB1TYQeH1l1T6gbvhVxAoDq2K9eEY_8,eJtc4sEF8AANXccjHr6SDuJ8EERIZrWuJC0VCNVRnRQxrg,bch6vgr5MElhSiv_13HDzTtJI9FfvMpZQUcyMRE87ea0o_5GVua_DGtBfN-th5moj9YsI2marQ2eTQ,ΨΞΞΞΞΞΞΨ,5147,1683712425920,327,810,I,187,162
367,LO_qba_c5-It-1V-5ZcZXzyfe-Wa7RuLe5SRQKfZdfXARcQ6G6EwuGAsSg,LpSFVjQ9Rcpe7yl0LtkyndTp8OZL9DJGl9o2i0nHWV0_59Jfc5RKrztS,f-UcP7uNPEbSoCo5v0yyc2nL2YyHo5kOjpWcVCH9bC3o502AoKQ529JENl1UGLpn2kwCY1dNFcTalA,twtv velja,3152,1683398674000,243,810,I,143,118
368,CpQmHyBYgf7HafgQaoLd1LV5gAnIoGBbk6u-Aa0WjIGWCGY,PL-R5OE7fp0ApyS7H-_1kJsJNuSk6ELnekCgSEm1PJo19A,9Uq-c8KT1AeWL-40ZbObuDHWoXOP3rTC1JPxSh7rLVyikLlxvk9OkM129A-hUzKmWWd5f1mSTLRZbA,Lee Gun,3149,1683652838000,1042,809,I,147,127
369,BKhIkPz_k6ieVdf50_XW2pkGIO1Cogvl80d_3xHhlpmjxnI,B5nD3ktLOWRjegy9P99k2McGue15UecxmeskGncthjX_Ynw,EvU95D0RzGcYssz7C73fE56N-dEda619ynf6IYZg4sZRb2DFFMB42f1pspmIAJ9GgFmoDApBB4q9ng,KSAEZ,4057,1683744309741,428,809,I,217,199
370,21cNqkGr7f79A5iBahzBTwOsxTbrDw5vPvbgqzCXf7HYOLZS,BMTx-CFh7qTm2I3luTFz2MKjh4fWhXbpwj97bX94En66ZIU,rVHeIXKH6kEIIVRMexFDOqDOeb9IDwFsgYSTW195kpD9TgxzL5Y-61qdzU3rvUiiN82ylOCttKNz_Q,4th June,21,1683733853656,192,809,I,239,207
371,1BThg-mDYWlhwgV1KpSa98A06ziNGldESV7DgTsZKpjmV2U,xshjxc2UZ86LflcIz8V8Hrk9oP5gSW2azw7Po5KcEmYcGA,fFnXQrKCx-vgt2MVfu2SNapAMTGDXSuHStBqSMBja5uX_kusfOZr57fXNsqSkn2o-zQ0YRu0ibq1mw,His Zephyr,4900,1683377342000,1607,808,I,290,271
372,VMRzVzhopueFkauOQLxQ4LGNI6fo192LXc3JWXYgSyWGtic,CJSxlnJOZ02LyQTyaxLdCu_2k70TLXo1Vt1DHCkgTb0C_oM,1jIFq0D4THq0OXiiLwOIJlNSJmERpoSb8MkL1GYwIhnwPmvY-9bk6ypWXYVr7r5iJBGf9qKn4iHXIg,Kim Luftskipper,5091,1683070905000,381,808,I,476,433
373,pF6wvUrs3KZrd1c4o_w0tojedcRr7rFdU5novUMdoiTV2edC,YxtOr4lmlTCDSu0V5dBsVMXPpXE-Kg1i_gBjUfLmHaX3WgaQxDvIVEoh,TuWXcYDHv5EP52BpkQMbVwk4Mfv9QLUH9czRfxh1gWzlbBG6yPlLyOqnD7ROMDxdfw4pc2uPsGnjFg,PHKT ,5743,1683742887111,486,808,I,577,552
374,PeEVwjHiV7r-rn6eNOb2oaHvRVNm_XPvK9cYu3fTo5FFbikX,YcEEUFf_inEdShhBEStRmlPNm9vXeeoUOOuZUUyJw43EZbIeoasp-inc,tIF-OtJaf04AkQRUzEOqsFAPt2_y6BP7DTF5Vfek9b14DKV3-YPmop26nkjFIwq0Nm9s51mnJBBcBA,zhypey,1149,1683626803000,85,808,I,98,83
375,71aZa2wKdPY_krli84vL84CTN-GKrW9Wke1Q44VCyTNxsTY,62LuFKMcL14PfMPEMAd09TgkSPc8czK4LEq8i35xONo3ag,95kTr5rnSxPKgJZ-9L0cBkgWYoWxicRanWC6enL_z23kpYcCcgmgJiSsAZOSWebx4uFuXiUoaZItBw,SLY Wakz,3456,1683735177039,647,807,I,281,259
376,mxSo40RYfTNP_ZpDK_txtY2xRxsfqZIQEWDkhqZSpaDdqcn3nRJfq8e57w,RhpdXp1sRP_CiNKSGRDLGSqvtqyVld05KuyJQz3RXDYsz9Dc57L6vYGJ,wbw_RewZSU9qGoyx2Q4WfUlOjppLJ_MLMQeRBSrLU7lGvZZKo-e8T9bmCmit45JRWE1NIoZDFmOsCA,Kétrab,986,1683742012083,82,806,I,297,234
377,6aRC5I-8Kw14tdCT1qGLoFh3iWXUGXpKrFoER-x6OqWXANsg-GnOnGPitA,C7b4TTv-7XZ7U8JMvkn9p0Itv4wmM2SwMUWvfq8zsHQoDrc6zbr3pYD3,uexYkNC6f-8RnjIgYEQSRMLV7NWvIfyjNj7_VWlJPLwR-gcXrQwjh3UF8ksihSHGmeNvMCbr-TI6SQ,ShiaoXiaoBai,22,1683674436524,118,806,I,205,174
378,P49OaURmvYhFu9FEPxc-xQfVsQwAkLVoD13w6AkulxrOc0WQ9Hdjd4CQZg,S91IBUwJeindiEadaSMjclcRJeuwPwE6S7BZcVXQVxeXtrw6sCS3h6P6,tjluQ8RjAG5kGB2OhG9yZkNbYVsdPnicf_eqSkuO_PgXszHw8CHk9vYsb4qokuD8SDy1vN22EYqdiw,GGGGG1,29,1683740932842,37,805,I,52,21
379,jrwk4LOvUFtFJ5_Od11p6aQH-hbcA9Abtgv4GiC_8T3dAzrC,HjAUUMs81e3ffVHhngx_YdvKEuWWzodL5gFydRTYqR80L8zp2VKkpiXU,qbglV0S-fS_dWBRKqGv0lygOg0FTM_s2DQxWfWY4gA_m8wcQp1YKNA4IdxFLej-0trTLflRLDROZkw,marlοn,5766,1683708326147,312,805,I,286,267
380,7hDLMEradGfVlgAXj6D08Oy2xPn-RpRUf7ALGIgHv31aV7g,ej9RHc79D4n27rzcyVNya5tE7r3PYf8I4BUSxHGfvOHHXQ,vQTwefTv-yEDyzEy0fIFIniojnCJVpd-xWhfVncwfxOXrqbiwqEAd2x1uA8Lbo9LjIbAmeepPlAktg,TheBafu,520,1683720097411,296,805,I,127,94
381,jcto3xhu4gOowBFDqAaeWC_eAmzn_OAY68YZrkfhxiMLMA4,yk96y8cocw9XGj7MMqzMy6xXMVFFUun2aM01BgRHHm3yweE,kO4RKfZIlpC_jpEqdZ1AyAIQf_VCExclGW2fQ5TslKGzvSnUWPGuDHongwrH_P0Tt4MLDvU9JYtrLw,Maaaark,4661,1683744778507,932,804,I,98,68
382,LbkoWLbDyyi7RMV6L2F4CPJ1N6QqZNTYyPISoa6EWL904bWApgwyze6v-A,qcnVerQHjTdYgypvktXBeDsGAHm6VHZU98dNFRKS4XwWw4LdiLMwukej,11zTvE4bTRtGzTeYFb7RE13S5h1a8izQ7eDre3iE8YNMnFRWHTudQfdskEQBGox1QQ05m-HNCzv6jg,HANS LEGACY,5736,1683744796741,66,804,I,160,132
383,qt02DdJXvAvsWph2d6xbtcsIx2XGgj3hRzuAYVWwEHaQe7I,VEbwcoeMwGxu2thwkzmz6Y2Ikdi17oz5xKDmkTlAnXuHQA,cNvl85g5UohvabtpP2W8OFs_sEyyUGQIrYaHjym8MlHXVxHBGcwckSsly9UryZINTvOZ56S2e-kJAg,Liam Cole,29,1683735574212,164,804,I,158,115
384,aIA0FRmjN0XHdrEJha07wO4eodLzaSpHvMkAHv2CuGF7RGKe,dXVymryM4gMpkY5TKRXjAajViNGdDFMwxiwOf5-tHmLL9uzKLTNIS8oi,BYUePf_2QUx_NTPRnk3-FB4kRsqxpUeh-P8r48tDdjk_EUhQ_05o1-Yf5L18Q05tpuvBHwoAW3KDOw,ur gapped XD,13,1683062468000,145,804,I,223,189
385,F7jQEgPUCRSeSldQS95uY2OoZEBD2raBqTGgaN_M8dfoJEI,fYmVwH0bbEptzN4f4AX4-M7veRwDIAPiOm5kx2ybdxMpA-4,5nwsr1qe8gupoc-elaZ96zUSwiF8OLC0tsvdT0Aj3JjK9tI_bRy1cqKi4wmWRScaZ9tExKSmh1-BHA,PaxNoKo,1662,1683734842063,573,803,I,115,92
386,6FOUwgkvRHb0Cil7zPEeCYUfMNGahW3RESm7O-lf8TtC0gOU8qTxH-BBOQ,Tsijx65dA2FEVVozUM7c7WsWGRnkT-DZaWuf5bzwJM3rCliPk5r9CE_Y,ecNnHppksKbHwe0CXUJtqNJSvJc2q82JJcB21wWdEZcxMH4eKKLe-FLDvyHJK5lw5xI_LJu4ZCFIPg,76k2 the menace,5063,1683663749175,45,803,I,93,44
387,zOGx-OGJQZBA31PwT5kg93K1jTvTarhqA_ioRxG_3p7RQV8,v2gMPR0glxFZlT_c4qjf7jsaFbew63DeijOdrJJl-Jc9Jw,R5Qt4fvg9pmcVa8RVlTdgJr62-urxCm0Cgf_1UsIEVWyBGYO_7hiuc4G5HVlo6ivsDlrn_z52gvkAg,dridro,761,1683588939000,527,803,I,378,356
388,M1a60kZ0c38y_KOt5rdFebvPYFWJ2gElkHaXPD1CND6KcIk,jmQr1oWuF9tCMMlmCcSxDIUx3OxfCocCmgULoiDEmTEIvA,YT317JcliVLpROCoP2Sj0NOw49HKQFk8bXr7txqpnJfiO-zW3L8eSI0dRpxrTBMfDrYEGhxwk-CQeg,tibor,4965,1683657719000,470,803,I,174,156
389,XHqm5OftF2cTBNpnSWtdXbPI0a4vl4VFWEtFIU4opCIeRoJLty4lVxQ1jg,-5BqkCRiM8jqvuzt-tZUBV-mrAW4O5kLKGugSAAXW3kvYWKnQw1618xl,He0aN9TF82Sctd2a8dCJOALPMJORPmVusZtG5U77fPgQYLOH8WrS1Kwq74k6A1wPywYktOVWNCVVLQ,bluelik3blue,5804,1683739527861,160,802,I,573,544
390,DRwxvhKhNOckcOEFDYfxUkXdzF-MZmC19nw-96gikEj2SmsMSHH1AwaZxg,m7HEDGcfYpZy3YIPzR21djr2nFjC80mxcdcOwVqAsTJOVx_2d8jikqT0,5oRThPTtdV8s7SoXtB4bK7OAWJG_YSlipdNM72ReAtlM2jOy-ATfU-nTEiNdq8haEQXcrLbXg0PZcQ,Sachi Faker,5681,1683737744262,590,802,I,330,304
391,-MyQVT9fLwr7hfuWJCIc7Jg-RMMFpKKvQGnLi5n7_RfdPc6wbETLqZ2mwg,zUPq94CquguQmojPuohn5KA1-OQMkeD9DOL7WN26o9w53_ANOsRCIsuB,SvpgDpcXo1KuKRX_SKAdM7dgdx_UzEsbI-O-aaQP_X115yW5_vaQdqq7uQ1qepSM8op0QiR4vhPngg,NezukoINThebox,3838,1683743133965,158,802,I,159,135
392,IF408cSOZIn21bwloE_fgLKPXQ9g6Gxkl0HoOngBZ-7rsXdYnB0313edIw,_rN35HW_ocffalm06H7ulbhSEJImZwQfzt2ZX_s96bgWE4l00aZv6J0A,L9NccRHyiTMr2-M3kqlcnT4y2RtpW8LubDlGUEz8XMDIXvyP47ng2LFSAjQbtzDRhbLfoayUkNpCjA,She got dat ass,5316,1683742499482,180,801,I,160,134
393,c-1LTEB6CzhLAOzXWSuubVQ4H8G8yK7B7jSKk0ULVJ32hkE,qhnIOGmPmIQaw3XcGFis7gTzk1lmB_ErEg6fFCtJhqlH4Q,mrVr5a5GIy-FAnh-v0FE7xeR5-iT1uLdD9egonQ0kmgT4M3afxFk776oXeGevOxNOlGQJmMqi-aoYA,Bausffs on Mid,4903,1683744219632,413,801,I,269,228
394,XB7BqZAE6ypuznAqg9eQPzyE3uWsunneUw9VrtuL6ehvbzM,ZnNOgKsc06ouemfMD6yNGzDC7R89dUIHhvwCUB-fSZkOtg,ycffsPXxz5UmyeOZOfRWN7QnD3CYm-tOdeBQOGJ1IhH5y-u9Wo2e61oUwXjYR_hcvAA6V4PBGqUWxQ,Rhοbalas PXXL,3369,1683728392233,714,800,I,202,179
395,EWqT-WIl_BOosSDgBpKxbzTgZ6-WiFx3TDGqa5C5jiay8Yw,V6l4tMcD3rNyZWxWHC84e259La5w-qLaA5e6C0-MZtJSVYs,LX4nFcGGMY63lCYQKZdInvpQY4NMNAFcunxtXdQXaMAjXexRF0GFbHZua0l03OeImwJSrjmYXjEKOA,PGE Golem,1451,1683654958000,759,800,I,132,102
396,TxYnr9JaxnnQv-ZGG3UYWh0zAzTEiT0iXwcu3CAF5gn3nAw,XxVZ483FReueH82p-Th570L0soKhjZH-amDwnNwdtldyEw,l_NiVO1QrQFg36IEUSvXFuq10OlKLUtEsYBJApUsps-Oc5IQD7gP0GCEa7xq-GUuvfqn3fMv2WG0Fw,Ninja ShielD,3152,1683743045263,580,800,I,146,114
397,mN9h7eVUdnlNMYGdOgNJ_1-wtPqd1R3I3UYjKABHTUXOHjY,0xbYnIVDUspnvQ7ubyN2qZ2VxsMDdjrZmXAUmZUpopTkfs0,ItUchU4HcCbflUVsykaNfDnx0t_qSHCiYhe3CrC6nMj0OT1JxRjF-5LRMtDp5657Q_3JihxP7363UQ,s1vven1337,946,1683389423000,340,800,I,274,243
398,XDIPWkltnXZxKjlFgZcPmBZnEE9K4U1t0DWNbZlD5S4BvPpJgBI3xb6J5A,LJUYYct1W7f-XRUVj1a1LbYy91v5aL18R6fuK-Hs9ZIg3PT8G_t5fcue,q11i9MXdiTArvrzjD-GKJB6NAwpwss2C5SxxAAyQMdMwZpnmiRhQtoiCGOVNmAzZ6to_fKF2sDjPiQ,walk by my side,5734,1683672165671,400,799,I,122,78
399,uSXwYSrEjGASRmp8PGyg0wF978aTnSGa81xGxiAG5G6dURI,R7-xFirX4nPwLWnqEGg_SienUDcM4Ps7rIV3y3E634Xb2Q,WTVIs3Vkkk5iFotSz36ozSLI_eO8UKcr-nhBxkllub4YMqBJBUC62wfGZfaiIdlkttr1yMLzut7MWg,Black Sabbath,576,1683572188000,606,799,I,247,216
400,r7kUZyCNl0rJtBcwUTBLH4zcB7lTZ5vSxIZOycoLYgI3RSqec4pyUnqSEA,DfdpIkJRPvsowHgm6pTO2qjh3fsOf63hvV5VWw5CFKvGqZUgCTHLYK_6,szvWqrvZY8ItBGETi_lNWGteCh2TFTTOjUOtdXR0LYTxGJts0L_w2fLHkOhvwGmqOYWES2p4Fu9bmA,V222,5777,1683691183318,177,799,I,121,103
401,xARaayKLvyh4kgxxaeGmNXRWcjh6QZ2zAVTSCufSyA_jIjJR,IHMtACUTKOR6HejwMkPx9NBfw89y-d_04LoI89E63y-B8sIxFLyMYpjV,IX7Uuh34XlTzy9aeFr_dIzExwLWbVK5dLh3SgOS-N4bHRau3u2TkM388aPO1znOFTR_xJ6jFbnmjoA,Me go Beep Boop,5638,1683740977936,292,798,I,151,125
402,aw0iLusgur7TAFQHtd6rvLgBjmKMAtpWQTxkjCI6mhaayJEj,ZwXgmxvHaVsl3_LpzwXZtm3Su_y4_lC96wlDaIC56r2ZwwITf8MikWkc,11dDs4NSvGi_xuB6pTBMn1IwuOSOYB-JXSCfHANwtJxidPkWm8eprBXdAVoZmxk_kecbeBZny0XInw,Bergmoon,5168,1683659942806,316,798,I,219,184
